id,loan_amnt,int_rate,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,zip_code_prefix
37782131,4600.0,10.49,B3,6 years,RENT,40000.0,2014-12-01,Fully Paid,debt_consolidation,CA,29.33,0.0,660.0,664.0,1.0,26.0,46.0,13.0,1.0,7568.0,56.5,22.0,5330.770106578,4600.0,730.77,0.0,0.0,58.0,0.0,6449.0,25659.0,13400.0,5.0,1974.0,3255.0,52.8,0.0,0.0,172.0,6.0,6.0,0.0,6.0,6.0,26.0,3.0,3.0,7.0,3.0,9.0,3.0,9.0,17.0,7.0,13.0,0.0,0.0,0.0,3.0,85.7,0.0,0.0,38015.0,25659.0,6900.0,17020.0,900
37831974,6400.0,10.49,B3,1 year,RENT,45800.0,2014-12-01,Fully Paid,credit_card,VA,23.45,1.0,705.0,709.0,2.0,11.0,,8.0,0.0,5724.0,28.2,24.0,6910.91,6400.0,510.91,0.0,0.0,,0.0,0.0,77421.0,20300.0,5.0,9678.0,8986.0,23.8,0.0,0.0,28.0,1.0,1.0,0.0,5.0,5.0,,0.0,3.0,5.0,3.0,6.0,15.0,5.0,9.0,5.0,8.0,0.0,0.0,0.0,4.0,95.7,0.0,0.0,98841.0,77421.0,11800.0,78541.0,201
37681956,18000.0,15.99,D2,8 years,RENT,43000.0,2014-12-01,Fully Paid,debt_consolidation,IL,13.86,0.0,720.0,724.0,2.0,,,10.0,0.0,19657.0,42.0,27.0,20953.7300070308,18000.0,2953.73,0.0,0.0,,0.0,0.0,19657.0,46800.0,8.0,1966.0,17630.0,45.4,0.0,0.0,221.0,2.0,2.0,3.0,3.0,2.0,,0.0,4.0,8.0,5.0,12.0,3.0,10.0,21.0,8.0,10.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,46800.0,19657.0,32300.0,0.0,620
36400279,24000.0,9.49,B2,10+ years,RENT,155000.0,2014-12-01,Fully Paid,credit_card,TX,15.23,1.0,755.0,759.0,1.0,18.0,,10.0,0.0,30585.0,38.1,26.0,26598.8800018279,24000.0,2598.88,0.0,0.0,,0.0,0.0,70136.0,80200.0,0.0,7014.0,37915.0,44.3,0.0,0.0,260.0,56.0,27.0,1.0,128.0,4.0,18.0,0.0,3.0,4.0,5.0,7.0,10.0,7.0,14.0,4.0,10.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,152776.0,70136.0,68100.0,72576.0,774
37691930,2800.0,9.49,B2,2 years,MORTGAGE,109000.0,2014-12-01,Fully Paid,home_improvement,VA,24.69,0.0,725.0,729.0,0.0,,,15.0,0.0,107861.0,85.0,40.0,3005.2,2800.0,205.2,0.0,0.0,,0.0,0.0,629294.0,112400.0,6.0,41953.0,145.0,96.5,0.0,0.0,194.0,19.0,8.0,8.0,36.0,13.0,,0.0,4.0,9.0,4.0,8.0,15.0,9.0,17.0,9.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,691092.0,154379.0,7500.0,61692.0,234
37801983,15000.0,13.66,C3,3 years,RENT,45000.0,2014-12-01,Fully Paid,debt_consolidation,NH,33.2,0.0,695.0,699.0,1.0,55.0,,11.0,0.0,6399.0,38.1,16.0,18335.9894859922,15000.0,3335.99,0.0,0.0,,0.0,0.0,46240.0,16800.0,5.0,5138.0,10013.0,30.0,0.0,0.0,177.0,6.0,6.0,0.0,6.0,6.0,55.0,0.0,4.0,5.0,6.0,6.0,7.0,8.0,9.0,5.0,11.0,0.0,0.0,0.0,3.0,93.7,0.0,0.0,62192.0,46240.0,14300.0,45392.0,032
37681948,13000.0,11.44,B4,3 years,MORTGAGE,48000.0,2014-12-01,Fully Paid,debt_consolidation,TX,23.58,0.0,690.0,694.0,0.0,31.0,,8.0,0.0,2864.0,44.1,16.0,14325.48,13000.0,1325.48,0.0,0.0,31.0,0.0,0.0,89387.0,6500.0,6.0,11173.0,1373.0,51.0,0.0,0.0,117.0,8.0,7.0,2.0,24.0,8.0,,1.0,2.0,4.0,3.0,4.0,8.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,2.0,93.7,0.0,0.0,99617.0,39203.0,2800.0,42141.0,789
37691945,35000.0,17.86,D5,7 years,RENT,78800.0,2014-12-01,Fully Paid,debt_consolidation,VA,10.94,0.0,705.0,709.0,0.0,,,10.0,0.0,23260.0,65.6,24.0,44485.8831235932,35000.0,9422.74,63.140000036,0.0,,0.0,0.0,31564.0,31800.0,4.0,3946.0,1240.0,92.9,0.0,0.0,140.0,12.0,12.0,0.0,12.0,13.0,,0.0,4.0,4.0,4.0,7.0,9.0,8.0,14.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,44300.0,31564.0,24500.0,12500.0,223
37621910,35000.0,9.49,B2,4 years,MORTGAGE,385000.0,2014-12-01,Fully Paid,credit_card,MD,18.03,0.0,690.0,694.0,0.0,27.0,,21.0,0.0,52314.0,63.0,45.0,40247.6309527218,35000.0,5247.63,0.0,0.0,,0.0,0.0,1175115.0,83000.0,8.0,55958.0,13935.0,71.7,0.0,0.0,259.0,6.0,5.0,4.0,39.0,5.0,27.0,0.0,4.0,9.0,4.0,5.0,26.0,10.0,15.0,9.0,21.0,0.0,0.0,0.0,6.0,97.8,0.0,0.0,1240463.0,445251.0,49200.0,421213.0,210
37601999,15000.0,8.19,A5,10+ years,MORTGAGE,66000.0,2014-12-01,Fully Paid,debt_consolidation,MI,28.17,0.0,685.0,689.0,0.0,,,14.0,0.0,22050.0,46.9,21.0,16721.7715332218,15000.0,1721.77,0.0,1.0,,0.0,215.0,226184.0,47000.0,3.0,16156.0,9719.0,66.3,0.0,0.0,141.0,12.0,10.0,6.0,19.0,9.0,,0.0,7.0,10.0,7.0,7.0,5.0,10.0,10.0,10.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,312227.0,51449.0,28800.0,52237.0,481
37701933,7500.0,14.99,C5,5 years,RENT,25000.0,2014-12-01,Fully Paid,debt_consolidation,TN,15.94,0.0,720.0,724.0,0.0,,,8.0,0.0,8270.0,37.9,12.0,8906.170000288499,7500.0,1406.17,0.0,0.0,,0.0,0.0,8270.0,21800.0,3.0,1378.0,5061.0,54.4,0.0,0.0,113.0,3.0,3.0,0.0,10.0,,,0.0,2.0,4.0,2.0,3.0,2.0,8.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,21800.0,8270.0,11100.0,0.0,379
37841841,5500.0,10.49,B3,,RENT,16344.0,2014-12-01,Charged Off,debt_consolidation,FL,16.27,0.0,690.0,694.0,0.0,,,6.0,0.0,9136.0,94.2,30.0,2862.3,1790.6,528.21,0.0,0.0,,0.0,0.0,10090.0,9700.0,2.0,1682.0,564.0,94.2,0.0,0.0,327.0,8.0,8.0,0.0,16.0,11.0,,0.0,4.0,4.0,4.0,14.0,12.0,4.0,16.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,12287.0,10090.0,9700.0,0.0,331
37841743,5000.0,12.39,C1,4 years,MORTGAGE,45000.0,2014-12-01,Fully Paid,debt_consolidation,TX,22.42,0.0,660.0,664.0,0.0,,63.0,11.0,1.0,6450.0,35.4,21.0,5911.7681867803,5000.0,911.77,0.0,0.0,,0.0,0.0,81180.0,18200.0,7.0,7380.0,3895.0,48.7,0.0,0.0,136.0,12.0,9.0,5.0,16.0,3.0,,0.0,3.0,8.0,3.0,5.0,2.0,9.0,14.0,8.0,11.0,0.0,0.0,0.0,5.0,100.0,1.0,0.0,97573.0,38641.0,7600.0,34573.0,750
37761915,10375.0,13.66,C3,10+ years,RENT,29000.0,2014-12-01,Fully Paid,debt_consolidation,FL,35.64,0.0,715.0,719.0,1.0,,,11.0,0.0,11343.0,47.3,18.0,10686.91,10375.0,311.91,0.0,0.0,,0.0,110.0,26790.0,24000.0,2.0,2679.0,5290.0,65.0,0.0,0.0,117.0,0.0,0.0,0.0,51.0,0.0,,0.0,5.0,7.0,5.0,7.0,5.0,10.0,13.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,49622.0,26790.0,15100.0,25622.0,347
37701906,5000.0,14.31,C4,5 years,MORTGAGE,100000.0,2014-12-01,Fully Paid,debt_consolidation,IL,21.64,0.0,670.0,674.0,2.0,,,10.0,0.0,46629.0,100.1,32.0,6110.0626909237,5000.0,1110.06,0.0,0.0,,0.0,0.0,370654.0,46600.0,3.0,37065.0,0.0,100.1,0.0,0.0,216.0,8.0,5.0,4.0,8.0,0.0,,0.0,7.0,7.0,7.0,8.0,17.0,7.0,11.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,398993.0,85148.0,46600.0,52943.0,601
37671924,16000.0,12.99,C2,< 1 year,MORTGAGE,80000.0,2014-12-01,Charged Off,debt_consolidation,CO,22.32,6.0,660.0,664.0,1.0,4.0,,17.0,0.0,10768.0,53.8,46.0,5214.16,1869.18,808.65,0.0,0.0,,0.0,0.0,318905.0,20000.0,3.0,18759.0,6596.0,59.5,0.0,0.0,127.0,2.0,2.0,3.0,32.0,0.0,4.0,0.0,4.0,6.0,4.0,10.0,23.0,9.0,20.0,6.0,17.0,0.0,0.0,0.0,2.0,82.5,0.0,0.0,373577.0,70527.0,16300.0,101177.0,800
37741891,28000.0,14.99,C5,3 years,MORTGAGE,95000.0,2014-12-01,Fully Paid,debt_consolidation,OH,21.12,0.0,690.0,694.0,4.0,,,31.0,0.0,25763.0,33.7,42.0,33754.030002567,28000.0,5754.03,0.0,0.0,,0.0,0.0,184802.0,76500.0,11.0,5961.0,30112.0,43.1,0.0,0.0,116.0,3.0,3.0,2.0,4.0,4.0,,0.0,10.0,17.0,13.0,14.0,15.0,23.0,25.0,17.0,31.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,253928.0,61216.0,52900.0,48082.0,442
37771886,5600.0,13.66,C3,3 years,MORTGAGE,92000.0,2014-12-01,Fully Paid,debt_consolidation,SD,16.29,0.0,690.0,694.0,1.0,,66.0,17.0,1.0,5134.0,39.5,25.0,6364.03,5600.0,764.03,0.0,0.0,,0.0,1218.0,131636.0,13000.0,5.0,7743.0,3187.0,24.1,0.0,0.0,91.0,1.0,1.0,4.0,6.0,1.0,,0.0,5.0,8.0,5.0,5.0,6.0,13.0,15.0,9.0,17.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,155694.0,40613.0,4200.0,47249.0,574
37691982,3000.0,14.31,C4,,MORTGAGE,133000.0,2014-12-01,Fully Paid,other,CA,14.13,0.0,710.0,714.0,3.0,26.0,,10.0,0.0,25133.0,81.3,32.0,3677.3847010254,3000.0,677.38,0.0,0.0,26.0,0.0,0.0,443857.0,30900.0,5.0,44386.0,2737.0,89.4,0.0,0.0,351.0,4.0,4.0,3.0,5.0,4.0,27.0,0.0,3.0,5.0,4.0,8.0,6.0,6.0,23.0,5.0,10.0,0.0,0.0,0.0,4.0,81.2,0.0,0.0,514261.0,41186.0,25700.0,31361.0,922
37641921,8000.0,12.39,C1,1 year,RENT,50000.0,2014-12-01,Fully Paid,debt_consolidation,CA,15.45,0.0,665.0,669.0,0.0,,,12.0,0.0,7463.0,56.1,14.0,9289.1800000036,8000.0,1289.18,0.0,0.0,,0.0,0.0,23411.0,13300.0,6.0,2128.0,2007.0,78.4,0.0,0.0,52.0,3.0,3.0,0.0,3.0,1.0,,0.0,4.0,5.0,4.0,5.0,4.0,8.0,10.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,33736.0,23411.0,9300.0,20436.0,951
37661861,4800.0,13.66,C3,2 years,MORTGAGE,52080.0,2014-12-01,Fully Paid,debt_consolidation,NM,7.47,0.0,680.0,684.0,1.0,24.0,,5.0,0.0,2900.0,58.0,8.0,4967.97,4800.0,167.97,0.0,0.0,,0.0,0.0,166080.0,5000.0,3.0,33216.0,100.0,96.7,0.0,0.0,66.0,3.0,3.0,1.0,49.0,0.0,24.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,179740.0,8070.0,3000.0,15240.0,871
37641666,22500.0,15.59,D1,4 years,MORTGAGE,65000.0,2014-12-01,Fully Paid,debt_consolidation,TX,28.31,0.0,670.0,674.0,0.0,66.0,,10.0,0.0,23255.0,89.8,16.0,27394.510001450497,22500.0,4894.51,0.0,0.0,,0.0,0.0,253384.0,25900.0,3.0,28154.0,1243.0,89.7,0.0,0.0,110.0,8.0,4.0,1.0,21.0,5.0,,0.0,2.0,3.0,3.0,4.0,6.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,2.0,93.7,0.0,0.0,272942.0,77023.0,12100.0,61859.0,762
37661855,16375.0,18.54,E1,10+ years,MORTGAGE,75000.0,2014-12-01,Fully Paid,debt_consolidation,TX,24.4,0.0,700.0,704.0,1.0,41.0,110.0,13.0,1.0,6239.0,26.4,24.0,19300.78,16375.0,2925.78,0.0,0.0,,0.0,79.0,54923.0,23600.0,8.0,4577.0,64.0,98.2,0.0,0.0,336.0,4.0,2.0,0.0,13.0,4.0,41.0,0.0,2.0,6.0,3.0,5.0,10.0,9.0,14.0,6.0,13.0,0.0,0.0,0.0,4.0,95.8,1.0,0.0,82452.0,54923.0,3500.0,58852.0,750
37761908,3000.0,15.99,D2,10+ years,OWN,35000.0,2014-12-01,Fully Paid,other,CA,20.07,1.0,665.0,669.0,1.0,2.0,111.0,9.0,1.0,1497.0,14.8,23.0,3399.63,3000.0,399.63,0.0,0.0,66.0,0.0,0.0,5805.0,10100.0,1.0,645.0,4794.0,14.4,0.0,0.0,500.0,31.0,4.0,1.0,33.0,4.0,2.0,2.0,3.0,5.0,4.0,10.0,3.0,8.0,19.0,5.0,9.0,0.0,0.0,0.0,1.0,87.0,1.0,0.0,15100.0,5805.0,5600.0,5000.0,917
37641959,5000.0,12.39,C1,2 years,MORTGAGE,65000.0,2014-12-01,Charged Off,home_improvement,GA,11.39,0.0,670.0,674.0,1.0,33.0,,10.0,0.0,3432.0,22.1,15.0,3888.96,2832.6,836.46,0.0,0.0,,0.0,237.0,18590.0,15500.0,9.0,1859.0,3401.0,42.4,0.0,0.0,47.0,4.0,4.0,0.0,8.0,0.0,,0.0,4.0,5.0,4.0,8.0,1.0,8.0,13.0,5.0,10.0,0.0,0.0,0.0,5.0,93.3,0.0,0.0,33549.0,18590.0,5900.0,18049.0,300
37681953,8000.0,16.49,D3,2 years,MORTGAGE,39926.0,2014-12-01,Fully Paid,home_improvement,KY,14.07,0.0,710.0,714.0,3.0,45.0,,13.0,0.0,1203.0,5.2,22.0,8927.72,8000.0,927.72,0.0,0.0,45.0,0.0,0.0,230664.0,23000.0,13.0,17743.0,10497.0,10.3,0.0,0.0,84.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,2.0,2.0,4.0,4.0,8.0,9.0,13.0,2.0,13.0,0.0,0.0,0.0,9.0,95.5,0.0,0.0,259423.0,48523.0,11700.0,52750.0,410
37721926,6700.0,14.31,C4,2 years,RENT,21000.0,2014-12-01,Fully Paid,credit_card,NY,19.94,0.0,670.0,674.0,0.0,,,5.0,0.0,10064.0,64.9,6.0,7945.4200007098,6700.0,1245.42,0.0,0.0,,0.0,0.0,10064.0,15500.0,3.0,2013.0,5330.0,59.0,0.0,0.0,104.0,20.0,20.0,0.0,20.0,15.0,,0.0,4.0,5.0,4.0,5.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15500.0,10064.0,13000.0,0.0,112
37771899,3000.0,14.99,C5,8 years,MORTGAGE,65000.0,2014-12-01,Fully Paid,debt_consolidation,PA,18.54,0.0,670.0,674.0,0.0,78.0,,8.0,0.0,5778.0,99.6,18.0,3503.050000073,3000.0,503.05,0.0,0.0,80.0,0.0,0.0,53683.0,5800.0,5.0,6710.0,0.0,102.6,0.0,0.0,130.0,22.0,4.0,1.0,39.0,7.0,,0.0,1.0,2.0,1.0,3.0,10.0,2.0,7.0,2.0,8.0,0.0,0.0,0.0,2.0,93.3,0.0,0.0,72278.0,26864.0,3300.0,36578.0,179
37701472,18700.0,10.49,B3,10+ years,RENT,80000.0,2014-12-01,Fully Paid,debt_consolidation,NJ,15.97,0.0,690.0,694.0,0.0,41.0,,7.0,0.0,7441.0,57.2,21.0,20591.47,18700.0,1891.47,0.0,0.0,41.0,0.0,0.0,24069.0,13000.0,4.0,4012.0,5559.0,57.2,0.0,0.0,129.0,9.0,9.0,0.0,9.0,9.0,,1.0,2.0,2.0,3.0,9.0,10.0,4.0,11.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,53930.0,24069.0,13000.0,40930.0,077
37731824,7000.0,11.99,B5,1 year,RENT,45000.0,2014-12-01,Fully Paid,credit_card,CO,20.48,0.0,710.0,714.0,0.0,,,9.0,0.0,6775.0,29.2,15.0,7613.72,7000.0,613.72,0.0,0.0,,0.0,0.0,45468.0,23200.0,8.0,5052.0,9607.0,39.6,0.0,0.0,79.0,9.0,9.0,0.0,21.0,12.0,,0.0,3.0,4.0,4.0,4.0,5.0,7.0,9.0,4.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,69900.0,45468.0,15900.0,46700.0,802
37701802,21000.0,11.44,B4,10+ years,MORTGAGE,148000.0,2014-12-01,Fully Paid,debt_consolidation,MD,14.79,0.0,700.0,704.0,1.0,49.0,,7.0,0.0,37443.0,73.6,28.0,24428.1309452198,21000.0,3428.13,0.0,0.0,,0.0,0.0,676868.0,50900.0,3.0,96695.0,10334.0,68.6,0.0,0.0,264.0,6.0,6.0,8.0,6.0,0.0,56.0,0.0,3.0,4.0,3.0,11.0,1.0,5.0,18.0,5.0,7.0,0.0,0.0,0.0,3.0,92.3,0.0,0.0,712068.0,63958.0,32900.0,0.0,207
37751916,13400.0,6.99,A3,5 years,MORTGAGE,113000.0,2014-12-01,Fully Paid,debt_consolidation,CA,5.55,0.0,705.0,709.0,1.0,41.0,,6.0,0.0,46283.0,13.5,39.0,13511.46,13400.0,111.46,0.0,0.0,41.0,0.0,0.0,632474.0,100300.0,3.0,105412.0,26323.0,23.3,0.0,0.0,165.0,5.0,5.0,8.0,5.0,5.0,54.0,5.0,2.0,3.0,2.0,10.0,19.0,4.0,12.0,3.0,6.0,0.0,0.0,0.0,1.0,86.5,0.0,0.0,771952.0,52277.0,34300.0,11652.0,928
37631861,1000.0,11.44,B4,7 years,MORTGAGE,83000.0,2014-12-01,Fully Paid,medical,AZ,25.12,0.0,745.0,749.0,0.0,41.0,,10.0,0.0,1605.0,20.3,44.0,1184.8222933076,1000.0,184.82,0.0,0.0,,0.0,0.0,132443.0,7900.0,5.0,14716.0,,,0.0,0.0,216.0,3.0,3.0,3.0,,11.0,45.0,0.0,0.0,2.0,0.0,6.0,26.0,4.0,15.0,2.0,9.0,0.0,0.0,0.0,3.0,73.7,0.0,0.0,140458.0,132443.0,0.0,132558.0,857
37841820,2400.0,16.49,D3,7 years,RENT,70000.0,2014-12-01,Fully Paid,debt_consolidation,MI,10.61,5.0,660.0,664.0,0.0,20.0,,16.0,0.0,1000.0,100.0,41.0,2478.77,2400.0,78.77,0.0,0.0,23.0,0.0,0.0,60646.0,1000.0,10.0,3790.0,,,0.0,0.0,169.0,29.0,2.0,0.0,,2.0,20.0,0.0,0.0,1.0,0.0,6.0,24.0,1.0,17.0,1.0,16.0,0.0,0.0,1.0,4.0,82.9,0.0,0.0,59381.0,60646.0,0.0,58381.0,494
37407156,14575.0,11.99,B5,9 years,RENT,55000.0,2014-12-01,Fully Paid,debt_consolidation,UT,23.0,0.0,685.0,689.0,0.0,,,15.0,0.0,18914.0,40.4,21.0,14871.46,14575.0,296.46,0.0,0.0,,0.0,0.0,44514.0,46800.0,5.0,2968.0,25585.0,39.8,0.0,0.0,135.0,5.0,2.0,0.0,5.0,17.0,,0.0,6.0,10.0,6.0,8.0,8.0,10.0,13.0,10.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,75104.0,44514.0,42500.0,28304.0,840
37831843,14000.0,9.49,B2,10+ years,MORTGAGE,73000.0,2014-12-01,Fully Paid,debt_consolidation,NJ,6.94,0.0,670.0,674.0,0.0,54.0,,4.0,0.0,20062.0,66.9,23.0,14249.83,14000.0,249.83,0.0,0.0,54.0,0.0,0.0,203275.0,30000.0,2.0,50819.0,1029.0,94.9,0.0,0.0,394.0,63.0,9.0,6.0,78.0,10.0,54.0,4.0,2.0,3.0,2.0,7.0,3.0,3.0,12.0,3.0,4.0,0.0,0.0,0.0,2.0,78.3,0.0,0.0,217600.0,20062.0,20200.0,0.0,088
37791794,16400.0,12.39,C1,7 years,MORTGAGE,105000.0,2014-12-01,Fully Paid,other,CA,10.54,0.0,680.0,684.0,1.0,54.0,,17.0,0.0,26828.0,56.8,36.0,18669.6500014987,16400.0,2269.65,0.0,0.0,54.0,0.0,0.0,297039.0,47200.0,9.0,18565.0,16289.0,47.6,0.0,0.0,105.0,1.0,1.0,1.0,5.0,1.0,,1.0,7.0,9.0,11.0,20.0,6.0,15.0,28.0,9.0,17.0,0.0,0.0,0.0,5.0,97.2,0.0,0.0,331115.0,39492.0,31100.0,17165.0,953
37711880,20000.0,15.59,D1,2 years,MORTGAGE,50000.0,2014-12-01,Charged Off,credit_card,PA,16.47,0.0,660.0,664.0,1.0,,,9.0,0.0,7186.0,74.1,12.0,8198.98,3665.81,1901.01,69.92,0.0,,0.0,0.0,21850.0,9700.0,6.0,2428.0,1814.0,79.8,0.0,0.0,46.0,15.0,15.0,0.0,15.0,5.0,,0.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32612.0,21850.0,9000.0,22912.0,189
37821880,2850.0,12.99,C2,10+ years,MORTGAGE,30371.0,2014-12-01,Fully Paid,debt_consolidation,SC,12.02,1.0,665.0,669.0,0.0,9.0,,4.0,0.0,2868.0,84.4,14.0,3185.61,2850.0,335.61,0.0,0.0,10.0,0.0,0.0,93933.0,3400.0,0.0,23483.0,32.0,98.9,0.0,0.0,142.0,65.0,55.0,1.0,90.0,,9.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,85.7,0.0,0.0,115719.0,4658.0,2900.0,15759.0,294
37854137,4000.0,8.19,A5,< 1 year,MORTGAGE,24000.0,2014-12-01,Fully Paid,home_improvement,SD,10.0,0.0,685.0,689.0,0.0,,68.0,9.0,3.0,7245.0,32.1,13.0,4441.160000006,4000.0,441.16,0.0,0.0,,0.0,652.0,62585.0,22600.0,3.0,6954.0,8299.0,41.6,0.0,0.0,301.0,7.0,7.0,2.0,7.0,4.0,,0.0,5.0,8.0,5.0,5.0,0.0,8.0,11.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,95600.0,7245.0,14200.0,0.0,571
37731834,10000.0,12.39,C1,6 years,RENT,62000.0,2014-12-01,Fully Paid,debt_consolidation,PA,20.44,5.0,670.0,674.0,0.0,20.0,,14.0,0.0,4279.0,77.8,30.0,11908.0520344243,10000.0,1908.05,0.0,0.0,20.0,0.0,0.0,47072.0,5500.0,2.0,3621.0,829.0,82.7,0.0,0.0,99.0,32.0,7.0,0.0,32.0,7.0,20.0,3.0,3.0,5.0,3.0,8.0,17.0,6.0,13.0,5.0,14.0,0.0,0.0,4.0,2.0,53.3,0.0,0.0,57242.0,47072.0,4800.0,51742.0,170
37691888,15850.0,15.59,D1,9 years,RENT,44200.0,2014-12-01,Charged Off,credit_card,FL,16.56,0.0,660.0,664.0,3.0,,68.0,13.0,1.0,10701.0,51.0,36.0,5519.81,3691.96,1827.85,0.0,0.0,,0.0,0.0,22669.0,21000.0,10.0,1744.0,4771.0,68.8,0.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,,0.0,6.0,7.0,8.0,19.0,9.0,12.0,27.0,7.0,13.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,36350.0,22669.0,15300.0,15350.0,328
37761254,6150.0,17.86,D5,2 years,MORTGAGE,65000.0,2014-12-01,Fully Paid,debt_consolidation,OR,17.82,1.0,670.0,674.0,3.0,16.0,17.0,9.0,2.0,6157.0,56.5,17.0,7958.8004058307,6150.0,1808.8,0.0,0.0,,0.0,0.0,44758.0,10900.0,6.0,4973.0,3370.0,60.4,0.0,0.0,162.0,3.0,3.0,1.0,3.0,0.0,16.0,0.0,4.0,5.0,4.0,4.0,7.0,8.0,9.0,5.0,9.0,0.0,0.0,0.0,4.0,82.4,0.0,0.0,57523.0,44758.0,8500.0,46623.0,975
37761067,12000.0,12.39,C1,< 1 year,RENT,100000.0,2014-12-01,Fully Paid,debt_consolidation,MD,7.21,0.0,700.0,704.0,0.0,,,5.0,0.0,69609.0,87.0,18.0,14320.131668874199,12000.0,2320.13,0.0,0.0,,0.0,0.0,69609.0,120900.0,3.0,13922.0,181.0,98.9,0.0,0.0,158.0,13.0,13.0,2.0,13.0,10.0,,0.0,3.0,5.0,3.0,7.0,2.0,5.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,120900.0,69609.0,17000.0,0.0,217
37761825,17500.0,9.49,B2,9 years,RENT,35000.0,2014-12-01,Fully Paid,debt_consolidation,AZ,26.58,0.0,755.0,759.0,0.0,,,11.0,0.0,7385.0,53.1,20.0,18779.96,17500.0,1279.96,0.0,0.0,,0.0,0.0,37984.0,13900.0,0.0,3453.0,2015.0,78.6,0.0,0.0,136.0,50.0,35.0,0.0,86.0,,,0.0,1.0,1.0,2.0,5.0,12.0,3.0,8.0,1.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,56711.0,37984.0,9400.0,42811.0,857
37631862,3000.0,13.66,C3,6 years,RENT,50000.0,2014-12-01,Fully Paid,major_purchase,CA,13.66,0.0,690.0,694.0,0.0,,,6.0,0.0,10502.0,80.8,19.0,3035.19,3000.0,35.19,0.0,0.0,,0.0,0.0,32358.0,13000.0,5.0,8090.0,0.0,101.6,0.0,0.0,158.0,5.0,5.0,0.0,13.0,14.0,,0.0,1.0,2.0,2.0,5.0,9.0,4.0,10.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,37645.0,32358.0,5000.0,24645.0,902
